state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status,doc_type
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Legal%20Ad%20DAFS.pdf,3560%20Legal%20Ad%20DAFS.pdf,120776,,,gs://specindex-ai-raw-documents/specs/MAINE/3560/advertisement_3560-20Legal-20Ad-20DAFS.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Notice%20to%20Contractors%20DAFS.pdf,3560%20Notice%20to%20Contractors%20DAFS.pdf,276434,,,gs://specindex-ai-raw-documents/specs/MAINE/3560/notice_3560-20Notice-20to-20Contractors-20DAFS.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Bids%20Results%20DAFS_0.pdf,3560%20Bids%20Results%20DAFS_0.pdf,271922,,,gs://specindex-ai-raw-documents/specs/MAINE/3560/other_3560-20Bids-20Results-20DAFS_0.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Project%20Manual%20DACF_0.pdf,3779%20Project%20Manual%20DACF_0.pdf,5874145,CSI,00;01;02;03;04;05;06;07;08;09;21;31;32;33,gs://specindex-ai-raw-documents/specs/MAINE/3779/specbook_3779-20Project-20Manual-20DACF_0.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Addendum%201%20DACF.pdf,3779%20Addendum%201%20DACF.pdf,1312066,CSI,01,gs://specindex-ai-raw-documents/specs/MAINE/3779/addendum_3779-20Addendum-201-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Addendum%201%20Assessment%20DACF.pdf,3779%20Addendum%201%20Assessment%20DACF.pdf,21032539,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/addendum_3779-20Addendum-201-20Assessment-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Addendum%202%20DACF.pdf,3779%20Addendum%202%20DACF.pdf,241186,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/addendum_3779-20Addendum-202-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Addendum%203%20DACF.pdf,3779%20Addendum%203%20DACF.pdf,567531,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/addendum_3779-20Addendum-203-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Addendum%203%20%20TFC%20DACF.pdf,3779%20Addendum%203%20%20TFC%20DACF.pdf,465043,CSI,,gs://specindex-ai-raw-documents/specs/MAINE/3779/addendum_3779-20Addendum-203-20-20TFC-20DACF.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Drawings%20DACF.pdf,3779%20Drawings%20DACF.pdf,9514166,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/drawings_3779-20Drawings-20DACF.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Legal%20Ad%20DACF.pdf,3779%20Legal%20Ad%20DACF.pdf,86339,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/advertisement_3779-20Legal-20Ad-20DACF.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Notice%20to%20Contractors%20DACF.pdf,3779%20Notice%20to%20Contractors%20DACF.pdf,259352,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/notice_3779-20Notice-20to-20Contractors-20DACF.pdf,2026-08-07,downloaded,notice
Maine,Vertical,maine_vertical,3779,3779,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3779%20Bid%20Tabulation.pdf,3779%20Bid%20Tabulation.pdf,153103,,,gs://specindex-ai-raw-documents/specs/MAINE/3779/bid_tab_3779-20Bid-20Tabulation.pdf,2026-08-07,downloaded,bid_tab
